STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE2,SOURCE3,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate
72278023183,13-08-2024 20:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,104,,,-0.01,3,20,29.7,,28.6,9.94,72,280,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06472278 32966 22810 10400 20133 39685 40059 53002 90251 555 91403=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,13-08-2024 20:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,56,102,0,,,,22,29.72,FEW:02 140,28.63,10,72,260,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/13/24 20:51:01 METAR KPHX 140351Z 26007KT 10SM FEW140 39/13 A2980 RMK AO2 SLP066 T03890133,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,13-08-2024 21:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,56,100,0,,,,23,29.74,FEW:02 140,28.64,10,71,240,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/13/24 21:51:01 METAR KPHX 140451Z 24004KT 10SM FEW140 38/13 A2981 RMK AO2 SLP072 T03780133,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,13-08-2024 22:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,56,99,0,,-0.04,1,24,29.75,FEW:02 140,28.65,10,71,240,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11108/13/24 22:51:01 METAR KPHX 140551Z 24004KT 10SM FEW140 37/13 A2982 RMK AO2 SLP073 T03720133 10422 20372 51014,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,13-08-2024 23:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,99,,,-0.04,1,24,29.75,,28.65,9.94,71,240,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 22404 10372 20133 39702 40073 51014 90551 333 10422 20328 555 91406=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,13-08-2024 23:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,59,98,0,,,,27,29.76,FEW:02 140,28.66,10,72,260,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10308/13/24 23:51:01 METAR KPHX 140651Z 26010KT 10SM FEW140 37/15 A2983 RMK AO2 SLP077 T03670150 404280317,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,13-08-2024 23:59,SOD  ,6,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,58,99,27,29.76,28.66,72,7.4,34,5.2,0,109,89,340,26,T,,,260,17,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD76024 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):3  24 HR MAX TEMP (F):10924 HR MIN TEMP (F): 89AVERAGE STATION PRESSURE(D):28.664 MINIMUM SEA LEVEL PRESSURE:29.69 TIME OF OCCURRENCE:1853 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.4 24 HR AVG TEMP (F): 99DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 34 LATEST DAY MAX TEMP (0700-1900 LST):109 LATEST NIGHT MIN TEMP(1900-0800 LST):89 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,550,1915,03-04-2007 00:00
72278023183,14-08-2024 00:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,58,97,0,,,,27,29.76,FEW:02 140,28.66,10,71,270,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/14/24 00:51:01 METAR KPHX 140751Z 27009KT 10SM FEW140 36/14 A2983 RMK AO2 SLP077 T03610144,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 01:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,58,96,0,,-0.02,1,28,29.76,FEW:02 140,28.66,10,71,280,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09908/14/24 01:51:01 METAR KPHX 140851Z 28009KT 10SM FEW140 36/14 A2983 RMK AO2 SLP079 T03560144 51006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 02:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,96,,,-0.02,1,28,29.76,,28.66,9.94,71,280,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06472278 32966 22809 10356 20144 39705 40079 51006 90851 555 91409=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 02:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,57,95,0,,,,28,29.78,SCT:04 110 BKN:07 140,28.68,10,70,270,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10008/14/24 02:51:01 METAR KPHX 140951Z 27013KT 10SM SCT110 BKN140 35/14 A2985 RMK AO2 SLP084 T03500139,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 03:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86,58,94,0,,,,30,29.79,SCT:04 100 BKN:07 140,28.69,10,71,280,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10008/14/24 03:51:01 METAR KPHX 141051Z 28004KT 10SM SCT100 BKN140 34/14 A2986 RMK AO2 SLP089 T03440144,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 04:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,59,93,0,,-0.04,2,32,29.81,SCT:04 100 BKN:07 140,28.7,10,71,350,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11808/14/24 04:51:01 METAR KPHX 141151Z 35006KT 10SM SCT100 BKN140 34/15 A2988 RMK AO2 SLP094 T03390150 10372 20339 52015,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 05:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,93,,,-0.04,2,32,29.81,,28.71,9.94,71,350,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 63506 10339 20150 39721 40094 52015 91151 333 10428 20339 555 91412=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 05:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,59,92,0,,,,33,29.83,SCT:04 100 SCT:04 140,28.72,10,70,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10008/14/24 05:51:01 METAR KPHX 141251Z 00000KT 10SM SCT100 SCT140 33/15 A2990 RMK AO2 SLP101 T03330150,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 06:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,59,93,0,,,,32,29.85,FEW:02 100 FEW:02 140 FEW:02 250,28.74,10,71,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10708/14/24 06:51:01 METAR KPHX 141351Z 00000KT 10SM FEW100 FEW140 FEW250 34/15 A2992 RMK AO2 SLP107 T03390150,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 07:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,60,94,0,,-0.05,2,32,29.87,FEW:02 100 FEW:02 140 FEW:02 250,28.76,10,72,120,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11308/14/24 07:51:02 METAR KPHX 141451Z 12006KT 10SM FEW100 FEW140 FEW250 34/16 A2994 RMK AO2 SLP114 T03440156 52018,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 08:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,94,,,-0.05,2,32,29.87,,28.77,9.94,72,120,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06472278 32966 21206 10344 20156 39741 40114 52018 91451 555 91415=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 08:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,59,97,0,,,,28,29.87,FEW:02 100 FEW:02 140 FEW:02 250,28.76,10,72,70,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10708/14/24 08:51:01 METAR KPHX 141551Z 07007KT 10SM FEW100 FEW140 FEW250 36/15 A2994 RMK AO2 SLP115 T03610150,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 09:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,59,99,0,,,,27,29.87,FEW:02 100 FEW:02 150 FEW:02 250,28.76,10,72,130,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10708/14/24 09:51:02 METAR KPHX 141651Z 13005KT 10SM FEW100 FEW150 FEW250 37/15 A2994 RMK AO2 SLP116 T03720150,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 10:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,58,100,0,,0,0,25,29.86,FEW:02 90 FEW:02 150,28.76,10,72,140,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11808/14/24 10:51:02 METAR KPHX 141751Z 14006KT 10SM FEW090 FEW150 38/14 A2994 RMK AO2 SLP113 T03780144 10383 20328 50000,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 11:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,100,,,0,9,25,29.86,,28.77,9.94,72,140,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 21406 10378 20144 39741 40113 50000 91751 333 10383 20328 555 91418=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 11:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,56,103,0,,,,21,29.84,FEW:02 90,28.73,10,72,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10408/14/24 11:51:02 METAR KPHX 141851Z VRB06KT 10SM FEW090 39/13 A2991 RMK AO2 SLP106 TCU DSNT E T03940133,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 12:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,57,105,0,,,,20,29.82,FEW:02 90,28.71,10,73,110,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/14/24 12:51:02 METAR KPHX 141951Z 11006KT 10SM FEW090 41/14 A2989 RMK AO2 SLP099 T04060139,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 13:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,56,108,0,,0.06,8,18,29.8,FEW:02 90,28.69,10,73,220,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10208/14/24 13:51:02 METAR KPHX 142051Z 22009G20KT 10SM FEW090 42/13 A2987 RMK AO2 SLP091 T04220133 58022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 14:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,108,,,0.06,8,18,29.8,,28.7,9.94,73,220,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07472278 32966 22209 10422 20133 39718 40091 58022 92051 333 91020 555 91421=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 14:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84,56,105,0,,,,20,29.77,FEW:02 90,28.66,10,73,320,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/14/24 14:51:02 METAR KPHX 142151Z 32008KT 10SM FEW090 41/13 A2984 RMK AO2 SLP081 T04060133,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 15:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,55,108,0,,,,17,29.75,FEW:02 90,28.65,10,73,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/14/24 15:51:02 METAR KPHX 142251Z 00000KT 10SM FEW090 42/13 A2982 RMK AO2 SLP073 T04220128,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 16:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,52,107,0,,0.06,6,16,29.73,FEW:02 90,28.63,10,72,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11108/14/24 16:51:02 METAR KPHX 142351Z VRB04KT 10SM FEW090 42/11 A2980 RMK AO2 SLP068 T04170111 10433 20378 56022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 17:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,107,,,0.06,6,16,29.73,,28.63,9.94,72,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 2//04 10417 20111 39695 40068 56022 92351 333 10433 20339 555 91500=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 17:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79,52,108,0,,,,16,29.72,FEW:02 90,28.62,10,72,290,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/14/24 17:51:01 METAR KPHX 150051Z 29011KT 10SM FEW090 42/11 A2979 RMK AO2 SLP063 T04220111,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 18:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79,51,105,0,,,,16,29.72,FEW:02 90,28.62,10,71,290,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09308/14/24 18:51:01 METAR KPHX 150151Z 29010KT 10SM FEW090 41/11 A2979 RMK AO2 SLP064 T04060106,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 19:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,49,105,0,,0,5,15,29.73,FEW:02 90,28.63,10,70,300,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09908/14/24 19:51:01 METAR KPHX 150251Z 30008KT 10SM FEW090 41/09 A2980 RMK AO2 SLP067 T04060094 55001,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 20:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,105,,,0,5,15,29.73,,28.63,9.94,70,300,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06472278 32966 23008 10406 20094 39695 40067 55001 90251 555 91503=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 20:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,51,103,0,,,,18,29.74,CLR:00,28.64,10,70,290,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09008/14/24 20:51:01 METAR KPHX 150351Z 29007KT 10SM CLR 39/11 A2981 RMK AO2 SLP072 T03940106,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 21:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,53,100,0,,,,21,29.75,CLR:00,28.65,10,70,210,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09008/14/24 21:51:01 METAR KPHX 150451Z 21003KT 10SM CLR 38/12 A2982 RMK AO2 SLP076 T03780117,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 22:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,53,99,0,,-0.03,1,21,29.75,CLR:00,28.66,10,70,240,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10808/14/24 22:51:01 METAR KPHX 150551Z 24004KT 10SM CLR 37/12 A2983 RMK AO2 SLP076 T03720117 10422 20372 51009,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 23:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,99,,,-0.03,1,21,29.75,,28.66,9.94,70,240,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 02404 10372 20117 39705 40076 51009 90551 333 10422 20339 555 91506=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,14-08-2024 23:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,53,99,0,,,,21,29.75,CLR:00,28.65,10,70,270,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10008/14/24 23:51:01 METAR KPHX 150651Z 27005KT 10SM CLR 37/12 A2982 RMK AO2 SLP075 T03720117 404330328,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
